,Compound,GT_HalfMetal,GT_InsulatorDirect,GT_InsulatorDirectSpinPolarised,GT_InsulatorIndirect,GT_InsulatorIndirectSpinPolarised,GT_Metal,Fit
230296,O3Os1Pt1,0,0,0,0,0,1,5
97018,Ca1Hf2Sn1,0,0,0,0,0,1,5
97133,Ca1Hg1La2,0,0,0,0,0,1,5
35532,As2K1Sc1,0,0,0,0,0,1,5
247465,Si1Sr1Tc1,0,0,0,0,0,1,5
172950,Ge1Sc1Si1,0,0,0,0,0,1,5
74532,Bi2Br1Ca1,0,0,0,0,0,1,5
237070,Pb3Tm1,0,0,0,0,0,1,5
84681,B2Nb1Tl1,0,0,0,0,0,1,5
177195,Hf4Ni24Rh4,0,0,0,0,0,1,5
36282,As1Mg1Tl1,0,0,0,0,0,1,5
61472,B1Cl2Fe1,0,0,0,0,0,1,5
82062,Bi2Se1Si1,0,0,0,0,0,1,5
105022,Cd1Fe1Pt1,0,0,0,0,0,1,5
213,Ag1Al1K1,0,0,0,0,0,1,5
804,Ag1As1Ni1,0,0,0,0,0,1,5
167520,Ge1K1Pt2,0,0,0,0,0,1,5
134427,Cr1S17U8,1,0,0,0,0,0,0
92079,Br1Pt1W1,0,0,0,0,0,1,5
158591,Ga1In1Li1,0,0,0,0,0,1,5
38413,As1Rh2V1,0,0,0,0,0,1,5
129878,Cr1In1Ru1,0,0,0,0,0,1,5
3787,Ag2Cl4Cs2,0,0,0,1,0,0,1
5277,Ag1Fe2Te1,0,0,0,0,0,1,5
36053,As2Li1Te1,0,0,0,0,0,1,5
162134,Ga3Ni3Zr3,0,0,0,0,0,1,5
114,Ag1Al1Cl2,0,0,0,1,0,0,3
123711,Co1Mo2Te1,0,0,0,0,0,1,5
47878,Ba1Br1Pb1,0,0,0,0,1,0,5
85568,B1Pd1Sr1,0,0,0,0,0,1,5
130245,Cr1Ir2Zn1,0,0,0,0,0,1,5
62852,B1Cu1Si2,0,0,0,0,0,1,5
136788,Cu2Ge2La6Se14,0,1,0,0,0,0,3
135883,Cu1Fe1Sn2,0,0,0,0,0,1,5
162357,Ga2Os1Se1,0,0,0,0,0,1,5
87973,Br1Cu1O2Sr2,0,0,0,1,0,0,3
242798,Re1Se1Tl1,0,0,0,0,0,1,5
154738,Fe1Si1V2,0,0,0,0,0,1,5
124714,Co1Os1P2,0,0,0,0,0,1,5
147478,Fe1Ga1Os1,0,0,0,0,0,1,5
240026,P8Ru8Sn24,0,0,0,0,0,1,5
248262,Sn1Sr2Te1,0,0,0,0,0,1,5
36904,As4Nb5Pd4,0,0,0,0,0,1,5
127910,Cr1Cu1Si1,1,0,0,0,0,0,5
33495,As2Ga1La1,0,0,0,0,0,1,5
176758,Hf1Na1Re2,0,0,0,0,0,1,5
150417,Fe1Mn1Mo2,0,0,0,0,0,1,5
31403,As2Cd1Rh1,0,0,0,0,0,1,5
215880,Mn1Ru2Sc1,0,0,0,0,0,1,5
159124,Ga1Ir1Tc2,0,0,0,0,0,1,5
183953,Hg1Se1Y1,0,0,0,0,0,1,5
92717,B1Ru1Sb1,0,0,0,0,0,1,5
216715,Mn1Sn2Y1,0,0,0,0,0,1,5
219397,Mo1Se1Te1,0,0,0,0,0,1,5
117501,Cl1Pb1Re2,0,0,0,0,0,1,5
218081,Mo2O8Zr1,0,0,0,1,0,0,3
28277,Al1Sn1Zr1,0,0,0,0,0,1,5
214936,Mn2P2Rb2,1,0,0,0,0,0,0
171687,Ge4P4Ru4,0,0,0,0,0,1,5
218370,Mo8P32Pb4,0,0,0,0,0,1,5
12704,Al1Ba2Ti1,0,0,0,0,0,1,5
83623,B2Mg1Sc1,0,0,0,0,0,1,5
199443,La10Li10N24Si8,0,0,0,1,0,0,3
88316,Br1Fe1Mo1,0,0,0,0,0,1,5
177127,Hf1Ni1P2,0,0,0,0,0,1,5
243365,Re1V1W1,0,0,0,0,0,1,5
104276,Cd1Cr1Ga1,0,0,0,0,0,1,5
243058,Re1Sn1Y2,0,0,0,0,0,1,5
167792,Ge2La1Mo1,0,0,0,0,0,1,5
188053,In1Ni1Rh2,0,0,0,0,0,1,5
175588,Hf2La1Sn1,0,0,0,0,0,1,5
211590,Mg1Rh2Tc1,0,0,0,0,0,1,5
198474,K1Se1Ta1,0,0,0,0,0,1,5
140065,Cu1Mg1Mo2,0,0,0,0,0,1,5
172357,Ge2Re1V1,0,0,0,0,0,1,5
207864,Li8Se12Te4,0,1,0,0,0,0,3
101817,Ca1Pt1V2,0,0,0,0,0,1,5
58044,Ba1Se1Tc1,0,0,0,0,0,1,5
6025,Ag1Ge2Pt1,0,0,0,0,0,1,5
176909,Hf1Nb1Os1,0,0,0,0,0,1,5
111521,Ce1O2,0,0,0,1,0,0,3
228762,Ni1Sc1Tc1,0,0,0,0,0,1,5
16014,Al2Cl2H12O8,0,0,0,1,0,0,3
15162,Al1Ca2Re1,0,0,0,0,0,1,5
199236,K1Tl1Y2,0,0,0,0,0,1,5
68557,Be1La1Os2,0,0,0,0,0,1,5
51187,Ba2Fe1Tc1,0,0,0,0,0,1,5
242762,Re1Se2Ta1,0,0,0,0,0,1,5
72682,Be2W1Y1,0,0,0,0,0,1,5
50543,Ba1Cu1Pt2,0,0,0,0,0,1,5
79841,Bi1Mo1Tc1,0,0,0,0,0,1,5
237120,Pb1W2Y1,0,0,0,0,0,1,5
124342,Co1Ni2Re1,0,0,0,0,0,1,5
144020,Cu2S1,0,0,0,0,0,1,5
189450,In1Pt1Zr2,0,0,0,0,0,1,5
201962,La3Pd4Si4,0,0,0,0,0,1,5
143746,Cu1Rh2Se1,0,0,0,0,0,1,5
112781,Cl2,0,0,0,0,0,1,5
238932,P8Pt4,0,0,0,1,0,0,3
20648,Al1Hf2Y1,0,0,0,0,0,1,5
238106,P4Pb12Pt4,0,0,0,0,0,1,5
17365,Al1Cr1Ru1,0,0,0,0,0,1,5
177684,Hf1Os1Sr2,0,0,0,0,0,1,5
196357,K2O24P6Sn8,0,1,0,0,0,0,1
200521,La1Na1Nb2,0,0,0,0,0,1,5
37716,As1Pd1Pt1,0,0,0,0,0,1,5
209009,Mg2Mo1Pb1,0,0,0,0,0,1,5
232149,O6Si3,0,0,0,1,0,0,3
33086,As2Fe2O2Pr2,0,0,0,0,0,1,5
103353,C4Cd2H12O14,0,0,0,1,0,0,3
195606,K2Na1Pd1,0,0,0,0,0,1,5
130750,Cr1La1Te2,0,0,0,0,0,1,5
5074,Ag3Er3Sn3,0,0,0,0,0,1,5
128306,Cr2Fe1Re1,0,0,0,0,0,1,5
83172,B12Li4O20,0,1,0,0,0,0,1
58458,Ba1Sr1Y1,0,0,0,0,0,1,5
68048,Be1Ir1Pt1,0,0,0,0,0,1,5
121774,Co1Hg1Y2,0,0,0,0,0,1,5
114692,Cl1Ge1Sn1,0,0,0,0,0,1,5
32258,As3Cr6H3K6O30,0,1,0,0,0,0,1
235660,Pb1Rh1Si1,0,0,0,0,0,1,5
41420,Au2Cl14Te2,0,0,0,1,0,0,3
92512,Br1Si2Te1,0,0,0,0,0,1,5
70077,Be1Ni1Pd1,0,0,0,0,0,1,5
29508,As2Ba1Fe2,0,0,0,0,0,1,5
154255,Fe1Sc2Tc1,0,0,0,0,0,1,5
154125,Fe24Sb4Zn4,0,0,0,0,0,1,5
217048,Mn1Tl1Zr1,0,0,0,0,0,1,5
103079,Ca1Tl2Zn1,0,0,0,0,0,1,5
45298,Au1Nb1Se2,0,0,0,0,0,1,5
27389,Al1Rh1V2,0,0,0,0,0,1,5
138202,Cu2In1Mn1,0,0,0,0,0,1,5
190891,I4O12,0,0,0,1,0,0,3
97209,Ca1Hg1Os2,0,0,0,0,0,1,5
101487,Ca1P1Rh2,0,0,0,0,0,1,5
186949,In1Mg1Mo1,0,0,0,0,0,1,5
84722,B1Ni1O3,0,0,0,0,0,1,5
55575,Ba1Nb1Te2,1,0,0,0,0,0,5
26373,Al4P4Pb8,0,0,0,0,0,1,5
149348,Fe1K1Mo1,0,0,0,0,0,1,5
162913,Ga1Pd1Y1,0,0,0,0,0,1,5
55734,Ba1Ni1Si1,0,0,0,0,0,1,5
156748,F1O3Os1,0,0,0,0,0,1,5
34080,As1Ge1Si2,0,0,0,0,0,1,5
190919,I2O8Rb2,0,0,0,1,0,0,3
192344,Ir1Nb1Ni2,0,0,0,0,0,1,5
52504,Ba1Hf2Sn1,0,0,0,0,0,1,5
109770,Cd1Pt2Tl1,0,0,0,0,0,1,5
163933,Ga1Ru2Sr1,0,0,0,0,0,1,5
163744,Ga1Rh2Se1,0,0,0,0,0,1,5
31771,As2Cl26P2Sb2,0,0,0,1,0,0,3
194048,K1,0,0,0,0,0,1,5
12932,Al2Be1Co1,0,0,0,0,0,1,5
115841,Cl1K1Y1,0,0,0,0,0,1,5
52701,Ba1Hg1Os1,0,0,0,1,0,0,5
158199,Ga2Hg1K1,0,0,0,0,0,1,5
136088,Cu2F6K2,0,0,1,0,0,0,3
80433,B1In1Pd2,0,0,0,0,0,1,5
46674,Ba2,0,0,0,0,0,1,5
106858,Cd1In2Zn1,0,0,0,0,0,1,5
109230,Cd1Pb1Y2,0,0,0,0,0,1,5
95829,Ca1Fe2W1,0,0,0,0,0,1,5
166684,Ge1In1Mo1,0,0,0,0,0,1,5
166992,Ge10Ir6La4,0,0,0,0,0,1,5
103902,Cd1Cl1Cu2,0,0,0,0,0,1,5
193499,Ir1Se1Sr1,0,0,0,0,0,1,5
36215,As1Mg2Sb1,0,0,0,0,0,1,5
56763,Ba1Pd2Rh1,0,0,0,0,0,1,5
226007,Nb1Tc1Zn2,0,0,0,0,0,1,5
119739,Co1Fe2Re1,0,0,0,0,0,1,5
75602,Bi1Cl2Os1,0,0,0,0,0,1,5
249098,Ta1Ti1Zn2,0,0,0,0,0,1,5
128752,Cr2Ga1Os1,0,0,0,0,0,1,5
194767,K1Mg1Ru1,0,0,0,0,0,1,5
101292,Ca1Pd1Sr2,0,0,0,0,0,1,5
173214,Ge1Se1Zr2,0,0,0,0,0,1,5
117232,Cl24N4O16P4S8,0,1,0,0,0,0,3
16941,Al1Co1Te1,0,0,0,0,0,1,5
167323,Ge1Ir1W2,0,0,0,0,0,1,5
226323,Nd1Os4Sb12,0,0,0,0,0,1,5
15750,Al1Cd2Zn1,0,0,0,0,0,1,5
133860,Cr2Sb1Sc1,0,0,0,0,0,1,5
209278,Mg1Na1Re1,0,0,0,0,0,1,5
57104,Ba1P2Tl1,0,0,0,0,0,1,5
102927,Ca1Tc2Te1,0,0,0,0,0,1,5
184719,H16Mg2O24P4Zr2,0,1,0,0,0,0,3
37142,As1Ni1Te1,0,0,0,0,0,1,5
248137,Si11Yb8,0,0,0,0,0,1,5
154963,Fe1Sn1Ti1,0,0,0,0,0,1,5
82104,Bi1Se1Te2,0,0,0,0,0,1,5
247242,Se2Zn2,0,1,0,0,0,0,1
209023,Mg1Mo1Pt2,0,0,0,0,0,1,5
201112,La1Ni1Sb1,0,0,0,0,0,1,5
151972,Fe8O32P8Sr4,0,0,0,0,1,0,1
20946,Al1Hg1Tl1,0,0,0,0,0,1,5
244374,Ru2Se1Tc1,0,0,0,0,0,1,5
65743,Be2Cu1Rh1,0,0,0,0,0,1,5
161519,Ga1Nb1Re1,0,0,0,0,0,1,5
205811,Li4O20P4V4,0,0,0,1,0,0,3
151741,Fe17N3Pr2,0,0,0,0,0,1,5
182793,Hg1Pb1Tl1,0,0,0,0,0,1,5
155374,Fe8W4,0,0,0,0,0,1,5
247949,Si1Tl2Y1,0,0,0,0,0,1,5
17934,Al6Cu2Ni4,0,0,0,0,0,1,5
95220,Ca1Cu3O12Ti4,0,1,0,0,0,0,2
198863,K1Sr2W1,0,0,0,0,0,1,5
200620,La1Na2Sc1,0,0,0,0,0,1,5
153623,Fe1Rh2Si1,0,0,0,0,0,1,5
59337,B1Ba2Ru1,0,0,0,0,0,1,5
23312,Al1Mg2Tc1,0,0,0,0,0,1,5
225299,Nb2Sb1Sn1,0,0,0,0,0,1,5
105253,Cd2Ga1Mn1,0,0,0,0,0,1,5
26337,Al2Pd1Zr1,0,0,0,0,0,1,5
45609,Au1Pb1Rh1,0,0,0,0,0,1,5
110159,Cd6Sb12Sr11,0,0,0,1,0,0,3
236526,Pb1Sn1Ti1,0,0,0,0,0,1,5
242084,Rb8Se60Th28,0,1,0,0,0,0,5
206148,Li2O8V4,1,0,0,0,0,0,0
152985,Fe1Pt3,0,0,0,0,0,1,5
244678,Ru1Ta1Tc1,0,0,0,0,0,1,5
192700,Ir2Os1Si1,0,0,0,0,0,1,5
19423,Al1F3Tc1,0,0,0,0,0,1,5
32335,As1Cr1Pt2,0,0,0,0,0,1,5
52033,Ba1Ge1O3,0,0,0,0,0,1,5
181411,Hg1Mg2Mn1,0,0,0,0,0,1,5
150465,Fe1Mn1Pb2,0,0,0,0,0,1,5
223507,Nb1Ni2Ta1,0,0,0,0,0,1,5
150385,Fe1Mg1W1,0,0,0,0,0,1,5
152303,Fe1O3Zn1,0,0,0,0,0,1,5
112472,C4H14N14O12,0,1,0,0,0,0,3
80675,Bi1O3Si1,0,0,0,0,0,1,5
99414,Ca1Mn2P2,0,0,0,0,0,1,5
36449,As1Mn2Sb1,0,0,0,0,0,1,5
113691,Cl1Cu1Ti2,0,0,0,0,0,1,5
199506,La1Li2Re1,0,0,0,0,0,1,5
184506,H12K4O24S4,0,0,0,1,0,0,3
102481,Ca1Se1Te1,0,0,0,0,0,1,5
199277,K2V1Y1,0,0,0,0,0,1,5
115908,Cl1La2Na1,0,0,0,0,0,1,5
49984,Ba1Cr1Sb1,1,0,0,0,0,0,0
66544,Be2Ga1Mo1,0,0,0,0,0,1,5
121547,Co1Hg2Nb1,0,0,0,0,0,1,5
79987,Bi1Na1Re1,0,0,0,0,0,1,5
135918,Cu1Fe2Ta1,0,0,0,0,0,1,5
121011,Co2Ge2U1,0,0,0,0,0,1,5
214064,Mn4N8Si4,0,0,1,0,0,0,1
181983,Hg2Na1Re1,0,0,0,0,0,1,5
198420,K1Sc2Zr1,0,0,0,0,0,1,5
159653,Ga4La4O4Se8,0,0,0,1,0,0,5
115578,Cl4K8Na4O24S8,0,1,0,0,0,0,1
32625,As2Cu1Na4O8,0,0,1,0,0,0,4
242377,Re2Rh1Zr1,0,0,0,0,0,1,5
241565,Pt1Si1V1,0,0,0,0,0,1,5
11788,Al1Au2Ca1,0,0,0,0,0,1,5
80855,Bi1Pb2Re1,0,0,0,0,0,1,5
190536,In2Sr1Tl1,0,0,0,0,0,1,5
24891,Al1Ni2Sc1,0,0,0,0,0,1,5
50393,Ba1Cu2Os1,0,0,0,0,0,1,5
178776,Hf2Re1Te1,0,0,0,0,0,1,5
132922,Cr1Pd1Sc1,0,0,0,0,0,1,5
10135,Ag1Rh1Si1,0,0,0,0,0,1,5
129177,Cr2Ge1Pd1,0,0,0,0,0,1,5
33103,As2Fe2O2Tb2,0,0,0,0,0,1,5
244357,Ru2Se1Sr1,0,0,0,0,0,1,5
101798,Ca1Pt1Ti2,0,0,0,0,0,1,5
70070,Be1Ni1Pb1,0,0,0,0,0,1,5
150355,Fe1Mg1Ti1,0,0,0,0,0,1,5
244587,Ru1Si2Y1,0,0,0,0,0,1,5
101239,Ca1Pd1Sb2,0,0,0,0,0,1,5
187659,In1Na2Se1,0,0,0,0,0,1,5
54475,Ba1Mg2Pb1,0,0,0,0,0,1,5
220086,Na2Nb1Te1,0,0,0,0,0,1,5
171979,Ge1Pt1Sn2,0,0,0,0,0,1,5
196183,K2Ni1Sn1,0,0,0,0,0,1,5
159299,Ga4K4O28P8,0,0,0,1,0,0,3
241706,Pt1Ta1W1,0,0,0,0,0,1,5
51920,Ba1Ge2In1,0,0,0,0,0,1,5
33199,As2Fe1Sb1,0,0,0,0,0,1,5
165861,Ge1Hf1Mo1,0,0,0,0,0,1,5
17766,Al1Cu2Mn1,0,0,0,0,0,1,5
84921,B1O3Pd1,0,0,0,0,0,1,5
233124,O3Sr1Ti1,0,0,0,1,0,0,3
109536,Cd2P1Se1,0,0,0,0,0,1,5
76471,Bi2Cu1Re1,0,0,0,0,0,1,5
160267,Ga1Mg1Na2,0,0,0,0,0,1,5
238841,P2Pd1Te1,0,0,0,0,0,1,5
34924,As1In1Sn1,0,0,0,0,0,1,5
36467,As1Mn2Si1,0,0,0,0,0,1,5
60638,B1Br1Y1,0,0,0,0,0,1,5
98517,Ca1K1Zr2,0,0,0,0,0,1,5
53450,Ba2Ir1Pb1,0,0,0,0,0,1,5
123625,Co4Mo8S16,0,1,0,0,0,0,1
226459,Nd4Sb8,0,0,0,0,0,1,5
95288,Ca1Cu1Pt1,0,0,0,0,0,1,5
84880,B2N2U2,0,0,0,0,0,1,5
55967,Ba8O20Ru6,1,0,0,0,0,0,0
150206,Fe1Mg1Os2,0,0,0,0,0,1,5
12094,Al1Au1Sb1,0,0,0,0,0,1,5
200632,La2Na1Se1,0,0,0,0,0,1,5
7831,Ag1Mg1Nb1,0,0,0,0,0,1,5
72666,Be1V2Zr1,0,0,0,0,0,1,5
225031,Nb1Rh1Tl1,0,0,0,0,0,1,5
80382,B1In1O3,0,0,0,0,0,1,5
10785,Ag1Si1Zn2,0,0,0,0,0,1,5
35909,As2Li3Nd1,0,0,0,0,1,0,5
14427,Al1Br1Si1,0,0,0,0,0,1,5
185334,Ho2O2Se1,0,0,0,1,0,0,1
217179,Mo1Na2Ni1,0,0,0,0,0,1,5
19434,Al1F4Tl1,0,1,0,0,0,0,3
239042,P1Pt1Si3,0,0,0,0,0,1,5
4721,Ag1Cu2La1,0,0,0,0,0,1,5
97134,Ca1Hg2La1,0,0,0,0,0,1,5
214005,Mn2Ni1V1,0,0,0,0,0,1,5
65182,Be1Cr2Hf1,0,0,0,0,0,1,5
133800,Cr1Ru1Te2,0,0,0,0,0,1,5
245870,Sc1Sn1W1,0,0,0,0,0,1,5
153634,Fe1Rh2Sn1,0,0,0,0,0,1,5
156583,F3Na1Pd1,0,0,0,0,1,0,0
146275,Er8Fe12Si20,0,0,0,0,0,1,5
140457,Cu4Mn4P4,0,0,0,0,0,1,5
25462,Al2O6Pr2,0,0,0,1,0,0,3
62231,B2C1Pt2Th1,0,0,0,0,0,1,5
19874,Al1Ge2In1,0,0,0,0,0,1,5
156039,F3In1Tc1,0,0,0,0,0,1,4
119587,Co2Er6Si6,0,0,0,0,0,1,5
189129,In1P1Si2,0,0,0,0,0,1,5
55034,Ba1Mo1Ru2,0,0,0,0,0,1,5
97990,Ca1Ir2Nb1,0,0,0,0,0,1,5
231996,O4Si2,0,1,0,0,0,0,1
45933,Au1Pt1W1,0,0,0,0,0,1,5
100030,Ca1Nb2Rh1,0,0,0,0,0,1,5
103006,Ca1Te2Zn1,0,0,0,0,0,1,5
59452,B1Ba2W1,0,0,0,0,0,1,5
97165,Ca2Hg1Mn1,0,0,0,0,0,1,5
2516,Ag1B1K1,0,0,0,0,0,1,5
202707,La1Re2Rh1,0,0,0,0,0,1,5
181866,Hg1Mo6S8,0,0,0,0,0,1,5
94414,Ca2Cl1Sn1,0,0,0,0,0,1,5
220174,Na1Ni1P2,0,0,0,0,0,1,5
10405,Ag4Sb4Te8,0,0,0,0,0,1,5
33364,As1F3Sb1,0,0,0,0,1,0,5
69991,Be1Nb1Tl1,0,0,0,0,0,1,5
159125,Ga1Ir2Tc1,0,0,0,0,0,1,5
82753,B6K2Se1,0,0,0,1,0,0,5
76156,Bi1Cr1Se1,0,0,0,0,0,1,5
144733,Cu20Sn6,0,0,0,0,0,1,5
68812,Be1Li1Rh2,0,0,0,0,0,1,5
127896,Cr4Cu2Se8,0,0,0,0,0,1,5
115375,Cl1In2Pd1,0,0,0,0,0,1,5
175623,Hf1La2V1,0,0,0,0,0,1,5
228181,Ni1Rh1Sn2,0,0,0,0,0,1,5
107235,Cd1K2V1,0,0,0,0,0,1,5
166856,Ge2In1Sn1,0,0,0,0,0,1,5
154866,Fe4Si8Zr2,0,0,0,0,0,1,5
102146,Ca2Ru1Sb1,0,0,0,0,0,1,5
115597,Cl20K8N4O4Ru4,0,1,0,0,0,0,3
93295,B1Si1Tl1,0,0,0,0,0,1,5
222688,Na10Sn12Sr1,0,1,0,0,0,0,1
180223,Hf1V1Y2,0,0,0,0,0,1,5
208973,Mg1Mo1O3,1,0,0,0,0,0,5
133866,Cr1Sb2Se1,0,0,0,0,0,1,5
81000,Bi1Pb1W2,0,0,0,0,0,1,5
208642,Lu2Si2Ti2,0,0,0,0,0,1,5
179392,Hf1Sc1Tl2,0,0,0,0,0,1,5
123530,Co1Mo2Os1,0,0,0,0,0,1,5
92981,B1Sb2Te1,0,0,0,0,0,1,5
59895,B1Bi2Pt1,0,0,0,0,0,1,5
102908,Ca1Ta2W1,0,0,0,0,0,1,5
155553,F14Ga2Na4Ni2,0,0,1,0,0,0,3
92694,Br1Tl2V1,0,0,0,0,0,1,5
59209,B2Ba4P2,1,0,0,0,0,0,5
68866,Be1Li1Tc1,0,0,0,0,0,1,5
147455,Fe1Ga1Ni2,0,0,0,0,0,1,5
141421,Cu1Nb1Si2,0,0,0,0,0,1,5
19709,Al2Ga1Sr1,0,0,0,0,0,1,5
240781,Pt2,0,0,0,0,0,1,5
131068,Cr1Mg2Pd1,0,0,0,0,0,1,5
74940,Bi1Br1W2,0,0,0,0,0,1,5
14146,Al1Br1Fe2,0,0,0,0,0,1,5
83887,B2Mn1Se1,0,0,0,0,0,1,5
162885,Ga24Pd2Tm8,0,0,0,0,0,1,5
122680,Co1La2Tl1,0,0,0,1,0,0,5
25565,Al4O16Si4Tl4,0,1,0,0,0,0,1
14100,Al4Br4Cl16Sb8Te8,0,0,0,1,0,0,3
130926,Cr1Li1Si2,0,0,0,0,0,1,5
67123,Be1Ge2Y1,0,0,0,0,0,1,5
159821,Ga1La1Tl2,0,0,0,0,0,1,5
122754,Co1Li1O2,0,0,0,0,0,1,5
172189,Ge2P4Zn2,0,0,0,1,0,0,3
129137,Cr1Ge2Os1,0,0,0,0,0,1,5
128189,Cr2Fe1Mn1,0,0,0,0,0,1,5
206793,Li28P4Si32,0,0,0,0,0,1,5
151116,Fe1Na1Sb1,0,0,0,0,0,1,5
105241,Cd1Ga2Mg1,0,0,0,0,0,1,5
158467,Ga1Hg1V2,0,0,0,0,0,1,5
96992,Ca1Hf2Sc1,0,0,0,0,0,1,5
212045,Mg1Sc1Tl2,0,0,0,0,0,1,5
207895,Li1Se1W1,0,0,0,0,0,1,5
158515,Ga4H16Li4,0,0,0,1,0,0,5
95218,Ca1Cu3O12Ti4,0,1,0,0,0,0,2
36869,As1Nb1P1,0,0,0,0,0,1,5
237075,Pb3U1,0,0,0,0,0,1,5
166238,Ge2Hg1Mo1,0,0,0,0,0,1,5
110269,Cd2Sc4Se8,0,1,0,0,0,0,1
195011,K1Mn1Pb1,0,0,0,0,0,1,0
155751,F3Hf1Ir1,0,0,0,0,0,1,5
159885,Ga1Li1Mg1,0,0,0,0,0,1,5
73660,B2Ge1Ni1,0,0,0,0,0,1,5
60240,B12Br4P4,0,0,0,0,0,1,5
242758,Re1Se1Ta1,0,0,0,0,0,1,5
109039,Cd24P16,0,0,0,0,0,1,5
205521,Li2Ni1Pb1,0,0,0,0,0,1,5
203596,La4Si4,0,0,0,0,0,1,5
155174,Fe1Ta1Zn1,0,0,0,0,0,1,5
82545,B1K1La2,0,0,0,0,0,1,5
68171,Be1Ir2Ti1,0,0,0,0,0,1,5
14396,Al2Br1Ru1,0,0,0,0,0,1,5
190305,In1Se2Te1,0,0,0,0,0,1,5
172411,Ge1Rh1Sb1,0,0,0,0,0,1,5
126328,Co1Sb2Zr1,0,0,0,0,0,1,5
208424,Li2Te1Zn1,0,0,0,0,0,1,5
199909,La2Mg1Ta1,0,0,0,0,0,1,5
171689,Ge4P4Ru4,0,0,0,0,0,1,5
236832,Pb1Tc1W1,0,0,0,0,0,1,5
198574,K32Si32,0,0,0,1,0,0,1
114141,Cl1Ga1Mg1,0,0,0,0,0,1,5
222862,Na8S8Sn2,0,1,0,0,0,0,1
127439,Co1V2W1,0,0,0,0,0,1,5
143931,Cu1Ru1Ta2,0,0,0,0,0,1,5
221364,Na1P1Sc2,0,0,0,0,0,1,5
87987,Br1Cu1P2,0,0,0,0,0,1,5
232908,Os1Pt1Ru1,0,0,0,0,0,1,5
207589,Li2S1,0,0,0,1,0,0,3
180094,Hf2Te1Zr1,0,0,0,0,0,1,5
77567,Bi1Ga1V2,0,0,0,0,0,1,5
188105,In4Ni2Sc4,0,0,0,0,0,1,5
243382,Re8W4,0,0,0,0,0,1,5
232375,O20Si4Y8,0,0,0,1,0,0,3
171327,Ge1Pd2Si1,0,0,0,0,0,1,5
249982,V1Y2Zr1,0,0,0,0,0,1,5
19759,Al1Ga1V2,0,0,0,0,0,1,5
145289,Cu2Te2Tl1,0,0,0,0,0,1,5
23335,Al1Mg1Tl1,0,0,0,0,0,1,5
37569,As1Pb2Sc1,0,0,0,0,0,1,5
15568,Al1Cd1Pd1,0,0,0,0,0,1,5
88639,Br3Ga1La3,0,0,0,0,0,1,5
234971,P2,0,0,0,0,0,1,5
69002,Be1Mg2Pt1,0,0,0,0,0,1,5
100446,Ca16N32Sr8W8,0,1,0,0,0,0,3
96817,Ca2Ge2Zn2,0,0,0,0,0,1,5
3906,Ag1Cl1Mn1,0,0,0,0,0,1,5
92216,Br1Rh1Si2,0,0,0,0,0,1,5
149010,Fe1Ir1La2,0,0,0,0,0,1,5
95956,Ca2Ga2,0,0,0,0,0,1,5
121476,Co1Hg1K1,0,0,0,0,0,1,5
23343,Al2Mg1Tl1,0,0,0,0,0,1,5
5155,Ag1Fe2Ni1,0,0,0,0,0,1,5
46108,Au1Sb2Se1,0,0,0,0,0,1,5
16018,Al1Cl1In1,0,0,0,0,0,1,5
71807,Be1Ru1Zr1,0,0,0,0,0,1,5
151277,Fe2Nb1Pt1,0,0,0,0,0,1,5
121229,Co1Hf1Re1,0,0,0,0,0,1,5
57486,Ba1Rh2Se1,0,0,0,0,0,1,5
213751,Mn1Ni1Pb2,0,0,0,0,0,1,5
112527,C2H12N6O8Re2,0,1,0,0,0,0,1
227002,Ni6Pb4S4,0,1,0,0,0,0,5
209514,Mg1Nb1Ru2,0,0,0,0,0,1,5
82201,Bi1Si1Ta2,0,0,0,0,0,1,5
131807,Cr1Nb1Ru1,0,0,0,0,0,1,5
2300,Ag1B1Hg1,0,0,0,0,0,1,5
239825,Pr3Pt3Sn3,0,0,0,0,0,1,5
27278,Al2Rh1Ru1,0,0,0,0,0,1,5
16508,Al4Co24Cu4,0,0,0,0,0,1,5
238170,P24Pb8Ru4,0,0,0,0,0,1,5
88203,B1Re1Rh2,0,0,0,0,0,1,5
236049,Pb1Sb1Ti2,0,0,0,0,0,1,5
76022,Bi1Cr1Fe1,0,0,0,0,0,1,5
91471,Br1Nb1Si1,0,0,0,0,0,1,5
11666,Al2As1Ti1,0,0,0,0,0,1,5
4075,Ag1Cl2Se1,0,0,0,0,0,1,5
118847,Co1Cr2Ga1,0,0,0,0,0,1,5
74251,B1Hg1Sb1,0,0,0,0,0,1,5
29906,As1Be1Ge1,0,0,0,0,0,1,5
5067,Ag4Er4Se8,0,1,0,0,0,0,1
93214,B2Se1Y1,0,0,0,0,0,1,5
207195,Li1Re2Ru1,0,0,0,0,0,1,5
86191,B1P1Ti1,0,0,0,0,0,1,5
124486,Co1Ni1Tl1,0,0,0,0,0,1,5
127841,Cr2Cu1Ru1,0,0,0,0,0,1,5
179417,Hf1Sc1Y1,0,0,0,0,0,1,5
118265,Cl1Si1Te2,0,0,0,0,0,1,5
234137,O4Ti12,0,0,0,0,0,1,5
211187,Mg4Pt2Si2,0,0,0,0,0,1,5
249308,Tc1Te1W1,0,0,0,0,0,1,5
72101,Be1Se1Tl1,0,0,0,0,0,1,5
